Web,Código,Descripción,Precio,Relación,Medida,Código Companía,Companía,Existencia,Loc : Habilitado,Loc : Autorizado,CodigoProducto,Producto,Peligrosidad,ONU,Cant Pallet,CodigoTipo,Subtipo,CodigoRubro,Tipo,Rubro,Descrip.Facturacion,Ferti Bolsa Granel,DivDepo,Densidad
1,575,MAIZ AX-820 CL (B2) C/Poncho 2011,0,1,Bls.,41,NIDERA  S.A.,0,0,0,644,MAIZ 2M 510,0,0,0,26,MAIZ CAMP. 2013,3,HIBRIDO MAIZ,SEMILLAS,Maiz,,Sem;Fert;SB,18
1,576,SOJA NIDERA A 8000 RG (Bolsa x 40 kgs),0,1,Bls.,41,NIDERA  S.A.,0,0,0,262,SOJA GRUPO 8,0,0,0,30,SOJAS,3,AUTOGAMAS SOJA,SEMILLAS,SOJA,,Sem;Fert;SB,40
1,577,SOJA NIDERA A 6411 RG (Bolsa x 40 kgs),0,1,Bls.,41,NIDERA  S.A.,0,0,0,263,SOJA GRUPO 6,0,0,0,30,SOJAS,3,AUTOGAMAS SOJA,SEMILLAS,SOJA,,Sem;Fert;SB,40
1,578,ATRAZINA (G) (Bidon x 20 lts),0,20,Lts.,70,COMPANIAS VARIAS,0,0,0,48,ATRAZINA LIQUIDA,4,0,0,5,AL SUELO,1,HERBICIDAS,AGROQUIMICOS,ATRAZINA,,Ag;Co;TS;Va,1.19
1,579,ENDOSULFAN (G) (Bidon x 20 lts),0,20,Lts.,42,NITRAP S.R.L.,0,0,0,93,ENDOSULFAN,1,0,0,6,ORGANOCLORADOS,1,INSECTICIDAS,AGROQUIMICOS,ENDOSULFAN,,Ag;Co;TS;Va,1
1,580,MERIT - B.Azul (Pack),0,1,Pack,105,CORTEVA,0,1,0,264,PYROXSULAM,4,0,0,5,AL FOLLAJE,1,HERBICIDAS,AGROQUIMICOS,MERIT,,Ag;Co;TS;Va,5
1,581,TPS (S/C) 6-75,0,1,Unid.,9,ANTIGUAS EST.DON ROBERTO S.A.,0,0,0,440,6 PIES,0,0,0,33,SILOBOLSA SIN CIERRE,5,SILOBOLSA GRANO,SILOBOLSAS,TPS,,Sem;Fert;SB,115
1,582,TPS (S/C) 9-66 REF.,0,1,Unid.,9,ANTIGUAS EST.DON ROBERTO S.A.,0,1,0,266,9 D - 66 MT - (250 MICRONES),0,0,0,33,SILOBOLSA SIN CIERRE,5,SILOBOLSA GRANO,SILOBOLSAS,TPS,,Sem;Fert;SB,115
1,583,TPS SILAJE (S/C) 9-66 (200),0,1,Unid.,9,ANTIGUAS EST.DON ROBERTO S.A.,0,0,0,267,9 D - 66 MT - (200 MICRONES),0,0,0,34,SILOBOLSA SIN CIERRE,5,SILOBOLSA GRANO HUMEDO,SILOBOLSAS,TPS,,Sem;Fert;SB,115
1,584,RHIZO FLO PREMIUM GIRASOL (Para 1440 Kg),0,1,Pack,53,LABORATORIOS CKC ARGENTINA S.A,0,0,0,396,INOCULANTE,4,0,0,19,INOCULANTES,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,RHIZO,,Ag;Co;TS;Va,5
1,585,MOHA (Bolsa x 30kgs),0,30,Kgs.,70,COMPANIAS VARIAS,0,1,0,249,MOHA,0,0,0,1,MOHA,3,FORRAJERA,SEMILLAS,MOHA,,Sem;Fert;SB,1
1,586,MIJO (Bolsa x 50 Kgs),0,1,Bls.,70,COMPANIAS VARIAS,0,0,0,269,MIJO,0,0,0,1,MIJO,3,FORRAJERA,SEMILLAS,MIJO,,Sem;Fert;SB,50
1,587,CRIOLLO (Bidon 5 lts),0,5,Lts.,35,NOVA S.A.,0,1,0,138,TT FUNGICIDA CURAS INSECTIC,2,0,0,19,FUNGICIDAS,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,CRIOLLO,,Ag;Co;TS;Va,1
1,588,CLARTEX BB (Bolsa x 25Kgs),0,25,Kgs.,46,RIZOBACTER ARGENTINA S.A.,0,1,0,665,MOLUSQUICIDA,4,0,0,38,VARIOS,4,VARIOS,VARIOS,CLARTEX,,Ag;Co;TS;Va,1
1,589,DEFENSA (Bidon 5 lts),0,5,Lts.,35,NOVA S.A.,0,0,0,294,TT FUNGICIDA CURASEMILLA,2,0,0,19,FUNGICIDAS,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,DEFENSA,,Ag;Co;TS;Va,1
1,590,TRIGO BAGUETTE 9 (Bolsa x 40 kgs),0,1,Bls.,41,NIDERA  S.A.,0,0,0,272,TRIGO BAGUETTE,0,0,0,35,CICLO INTERMEDIO CORTO,3,AUTOGAMAS TRIGO,SEMILLAS,TRIGO,,Sem;Fert;SB,40
1,591,AFFINITY (Pack p/6has),0,1,Pack,105,FMC,0,0,0,273,CARFENTRAZONE ETYL,4,0,0,5,AL FOLLAJE,1,HERBICIDAS,AGROQUIMICOS,Affinity,,Ag;Co;TS;Va,5
1,592,"AFFINITY (Frasco x 0,500 lts)",0,0.5,Lts.,70,COMPANIAS VARIAS,0,0,0,292,NICOSULFURON,4,0,0,5,AL FOLLAJE,1,HERBICIDAS,AGROQUIMICOS,Affinity,,Ag;Co;TS;Va,1
1,593,RIZO LIQ TOP (Bidon x 7.5 lts),0,1,Unid.,46,RIZOBACTER ARGENTINA S.A.,0,1,0,396,INOCULANTE,4,0,0,19,INOCULANTES,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,RIZO LIQ,,Ag;Co;TS;Va,7.5
0,595,NITRAP T.C. (Bidon x 10 lts),0,10,Lts.,42,NITRAP S.R.L.,0,0,0,137,TT FUNGICIDA,4,0,0,19,FUNGICIDAS,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,NITRAP,,Ag;Co;TS;Va,1
1,596,RIZOFOS LIQ TRIGO (Para 1600 Kgs),0,1,Pack,46,RIZOBACTER ARGENTINA S.A.,0,0,0,396,INOCULANTE,4,0,0,19,INOCULANTES,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,RIZOFOS,,Ag;Co;TS;Va,5
1,597,RIZO SPRAY SUPER (Balde x 4 Kgs),0,4,Kgs.,46,RIZOBACTER ARGENTINA S.A.,0,0,0,160,ADHERENTE PENETRANTE,4,0,0,24,COADYUVANTE ACTIVADOR,7,COADYUVANTES,COADYUVANTES,RIZO SPRAY,,Ag;Co;TS;Va,1
1,598,TRIGO BAGUETTE 17 (Bolsa x 40 kgs),0,1,Bls.,41,NIDERA  S.A.,0,0,0,244,TRIGO BAGUETTE,0,0,0,35,CICLO INTERMEDIO LARGO,3,AUTOGAMAS TRIGO,SEMILLAS,TRIGO,,Sem;Fert;SB,40
0,599,INOCULANTE PARA VICIA (Sobre para 50 Kg),0,1,Unid.,42,NITRAP S.R.L.,0,0,0,396,INOCULANTE,4,0,0,19,INOCULANTES,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,INOCULANTE,,Ag;Co;TS;Va,1
1,600,NITRAGIN BONUS (Bidon x 7.5lts),0,7.5,Lts.,4,BASF ARGENTINA S.A.,0,0,0,396,INOCULANTE,4,0,0,19,INOCULANTES,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,NITRAGIN,,Ag;Co;TS;Va,1
1,601,PHOSTOXIN (480 Pastillas),0,1,Unid.,28,FUGRAN COMERCIAL E IND.,0,0,0,111,FOSFURO DE ALUMINIO,1,0,0,6,GRANOS ALMACENADOS,1,INSECTICIDAS,AGROQUIMICOS,PHOSTOXIN,,Ag;Co;TS;Va,1
1,602,ESCUDO (Bidon 5 lts),0,5,Lts.,20,BAYER S.A.,0,0,0,137,TT FUNGICIDA,2,0,0,19,FUNGICIDAS,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,ESCUDO,,Ag;Co;TS;Va,1
1,603,PASTO LLORON (Bolsa x 25Kgs),0,25,Kgs.,70,COMPANIAS VARIAS,0,0,0,277,PASTO LLORON,0,0,0,1,PASTO LLORON,3,FORRAJERA,SEMILLAS,PASTO,,Sem;Fert;SB,1
1,604,MAIZ H 2740 MG 2010,0,1,Bls.,18,ASOCIADOS DON MARIO S.A.,0,0,0,644,MAIZ 2M 510,0,0,0,26,MAIZ CAMP. 2013,3,HIBRIDO MAIZ,SEMILLAS,Maiz,,Sem;Fert;SB,18
1,605,MAIZ H 2741 MG 2010,0,1,Bls.,18,ASOCIADOS DON MARIO S.A.,0,0,0,644,MAIZ 2M 510,0,0,0,26,MAIZ CAMP. 2013,3,HIBRIDO MAIZ,SEMILLAS,Maiz,,Sem;Fert;SB,18
1,606,MAIZ H 2750 2010,0,1,Bls.,18,ASOCIADOS DON MARIO S.A.,0,0,0,644,MAIZ 2M 510,0,0,0,26,MAIZ CAMP. 2013,3,HIBRIDO MAIZ,SEMILLAS,Maiz,,Sem;Fert;SB,18
1,607,MAIZ H 2750 MG CL 2010,0,1,Bls.,18,ASOCIADOS DON MARIO S.A.,0,0,0,644,MAIZ 2M 510,0,0,0,26,MAIZ CAMP. 2013,3,HIBRIDO MAIZ,SEMILLAS,Maiz,,Sem;Fert;SB,18
1,608,MAIZ H 2755 RR2 2010,0,1,Bls.,18,ASOCIADOS DON MARIO S.A.,0,0,0,644,MAIZ 2M 510,0,0,0,26,MAIZ CAMP. 2013,3,HIBRIDO MAIZ,SEMILLAS,Maiz,,Sem;Fert;SB,18
1,609,MAIZ H 2738 MG 2010,0,1,Bls.,18,ASOCIADOS DON MARIO S.A.,0,0,0,644,MAIZ 2M 510,0,0,0,26,MAIZ CAMP. 2013,3,HIBRIDO MAIZ,SEMILLAS,Maiz,,Sem;Fert;SB,18
1,610,MAIZ ALBION CL (BA) VPC 2010,0,1,Bls.,49,SURSEM S.A.,0,0,0,644,MAIZ 2M 510,0,0,0,26,MAIZ CAMP. 2013,3,HIBRIDO MAIZ,SEMILLAS,Maiz,,Sem;Fert;SB,18
1,611,MAIZ ALBION CL (BB) VPC 2010,0,1,Bls.,49,SURSEM S.A.,0,0,0,644,MAIZ 2M 510,0,0,0,26,MAIZ CAMP. 2013,3,HIBRIDO MAIZ,SEMILLAS,Maiz,,Sem;Fert;SB,18
1,612,MAIZ ALBION RR2 (BA) VPC 2010,0,1,Bls.,49,SURSEM S.A.,0,0,0,644,MAIZ 2M 510,0,0,0,26,MAIZ CAMP. 2013,3,HIBRIDO MAIZ,SEMILLAS,Maiz,,Sem;Fert;SB,18
1,613,MAIZ POPER 42 CL (BA) VPP 2010,0,1,Bls.,49,SURSEM S.A.,0,0,0,644,MAIZ 2M 510,0,0,0,26,MAIZ CAMP. 2013,3,HIBRIDO MAIZ,SEMILLAS,Maiz,,Sem;Fert;SB,18
1,614,MAIZ POPER 42 CL (BB) VPP 2010,0,1,Bls.,49,SURSEM S.A.,0,0,0,644,MAIZ 2M 510,0,0,0,26,MAIZ CAMP. 2013,3,HIBRIDO MAIZ,SEMILLAS,Maiz,,Sem;Fert;SB,18
1,615,TRIGO SRM NOGAL (Bolsa x 40 kgs),0,1,Bls.,49,SURSEM S.A.,0,0,0,279,TRIGO NOGAL,0,0,0,35,CICLO INTERMEDIO,3,AUTOGAMAS TRIGO,SEMILLAS,TRIGO,,Sem;Fert;SB,40
0,616,CLORPIRIFOS 48% NUFARM (Bidon x 20 lts),0,20,Lts.,43,NUFARM S.A.,0,0,0,95,CLORPIRIFOS,2,0,0,6,ORGANOFOSFORADOS,1,INSECTICIDAS,AGROQUIMICOS,CLORPIRIFOS,,Ag;Co;TS;Va,1.4
1,617,GALIL - B.Amarilla (Bidon 5 lts),0,5,Lts.,37,ADAMA ARGENTINA S.A.,0,1,0,280,BIFENTRIN + IMIDACLOPRID,2,0,0,6,PIRETROIDES,1,INSECTICIDAS,AGROQUIMICOS,GALIL,,Ag;Co;TS;Va,1
1,618,TRIVERDAX (Bidon x 20 lts),0,20,Lts.,2,ATANOR S.A.C.,0,0,0,90,TRIFURALINA,4,0,0,5,AL SUELO,1,HERBICIDAS,AGROQUIMICOS,TRIVERDAX,,Ag;Co;TS;Va,1
0,619,RYE GRASS BILL (Bolsa x 30kgs),0,30,Kgs.,29,GENTOS S.A.,0,0,0,246,RYE GRASS ANUAL,0,0,0,1,RYE GRASS,3,FORRAJERA,SEMILLAS,RYE GRASS,,Sem;Fert;SB,1
1,620,RYE GRASS BILL (Bolsa x 25 kgs),0,25,Kgs.,29,GENTOS S.A.,0,0,0,246,RYE GRASS ANUAL,0,0,0,1,RYE GRASS,3,FORRAJERA,SEMILLAS,RYE GRASS,,Sem;Fert;SB,1
1,621,FESTUCA FLECHA PELLET. (Bolsa x 25Kgs),0,25,Kgs.,29,GENTOS S.A.,0,0,0,216,FESTUCA,0,0,0,1,FESTUCA,3,FORRAJERA,SEMILLAS,FESTUCA,,Sem;Fert;SB,1
1,622,ATRAZINA ATRED (Bidon x 20 lts),0,20,Lts.,5,CHEMINOVA AGRO DE ARGENTINA SA,0,0,0,48,ATRAZINA LIQUIDA,4,0,0,5,AL SUELO,1,HERBICIDAS,AGROQUIMICOS,ATRAZINA,,Ag;Co;TS;Va,1.19
1,623,PARAISO 65 (B1) C/Poncho 2011,0,1,Bls.,41,NIDERA  S.A.,0,0,0,550,GIRASOL MG 360,0,0,0,27,GIRASOL CAMP. 2013,3,HIBRIDOS GIRASOL LINOLEICO,SEMILLAS,PARAISO,,Sem;Fert;SB,20
1,624,PARAISO 65 (B2) C/Poncho 2011,0,1,Bls.,41,NIDERA  S.A.,0,0,0,550,GIRASOL MG 360,0,0,0,27,GIRASOL CAMP. 2013,3,HIBRIDOS GIRASOL LINOLEICO,SEMILLAS,PARAISO,,Sem;Fert;SB,20
1,625,PARAISO 65 (B3) C/Poncho 2011,0,1,Bls.,41,NIDERA  S.A.,0,0,0,550,GIRASOL MG 360,0,0,0,27,GIRASOL CAMP. 2013,3,HIBRIDOS GIRASOL LINOLEICO,SEMILLAS,PARAISO,,Sem;Fert;SB,20
1,626,MAIZ AX-878 (B1) C/Poncho 2012,0,1,Bls.,41,NIDERA  S.A.,0,0,0,644,MAIZ 2M 510,0,0,0,26,MAIZ CAMP. 2013,3,HIBRIDO MAIZ,SEMILLAS,Maiz,,Sem;Fert;SB,18
1,627,MAIZ AX-878 (B2) C/Poncho 2011,0,1,Bls.,41,NIDERA  S.A.,0,0,0,644,MAIZ 2M 510,0,0,0,26,MAIZ CAMP. 2013,3,HIBRIDO MAIZ,SEMILLAS,Maiz,,Sem;Fert;SB,18
1,628,MAIZ AX-934 (B1) C/Poncho 2013,0,1,Bls.,41,NIDERA  S.A.,0,0,0,644,MAIZ 2M 510,0,0,0,26,MAIZ CAMP. 2013,3,HIBRIDO MAIZ,SEMILLAS,Maiz,,Sem;Fert;SB,18
0,629,SORGO FORRAJERO NUTRITOP PLUS (Bolsa 20),0,1,Bls.,70,COMPANIAS VARIAS,0,0,0,217,SORGOS FORRAJEROS,0,0,0,29,SORGO FORRAJERO,3,HIBRIDOS SORGO,SEMILLAS,SORGO,,Sem;Fert;SB,20
1,630,MAIZ 2M 548 RR2 (B2) C/Cruiser 2011,0,1,Bls.,105,CORTEVA,0,0,0,644,MAIZ 2M 510,0,0,0,26,MAIZ CAMP. 2013,3,HIBRIDO MAIZ,SEMILLAS,Maiz,,Sem;Fert;SB,18
1,631,SOJA NIDERA A 3933 RG (Bolsa x 40 kgs),0,1,Bls.,41,NIDERA  S.A.,0,0,0,235,SOJA GRUPO 3,0,0,0,30,SOJAS,3,AUTOGAMAS SOJA,SEMILLAS,SOJA,,Sem;Fert;SB,40
1,632,SOJA NIDERA A 4910 RG (Bolsa x 40 kgs),0,1,Bls.,41,NIDERA  S.A.,0,0,0,257,SOJA GRUPO 4,0,0,0,30,SOJAS,3,AUTOGAMAS SOJA,SEMILLAS,SOJA,,Sem;Fert;SB,40
0,633,MEZCLA GENERICA Profertil (Granel),0,1,Tn.,7,PROFERTIL S.A.,0,0,0,470,MEZCLA GENERICA,0,0,0,58,SOLIDO GRANEL,2,FOSFORADO,FERTILIZANTES,MEZCLA,Granel,Sem;Fert;SB,1000
0,634,MEZCLA 7-40-0-5 Profertil (60MAP-40SPS),0,1,Tn.,7,PROFERTIL S.A.,0,1,0,472,MEZCLA N-P-S,0,0,0,58,SOLIDO GRANEL,2,FOSFORADO,FERTILIZANTES,MEZCLA,Granel,Sem;Fert;SB,1000
1,635,LAMBDACIALOTRINA (Bidon 5 lts),0,5,Lts.,43,NUFARM S.A.,0,0,0,102,LAMBDACIALOTRINA,2,0,0,6,PIRETROIDES,1,INSECTICIDAS,AGROQUIMICOS,LAMBDACIALOTRINA,,Ag;Co;TS;Va,1.12
1,636,FASTAC CE - B.Amarilla (Bidon 5 lts),0,5,Lts.,4,BASF ARGENTINA S.A.,0,1,0,386,ALFACIPERMETRINA,2,0,0,6,PIRETROIDES,1,INSECTICIDAS,AGROQUIMICOS,FASTAC,,Ag;Co;TS;Va,1
1,637,"HEAT - B.Azul (Sobre x 0,350 Kgs)",0,0.35,Kgs.,4,BASF ARGENTINA S.A.,0,1,0,282,SAFLUFENACIL,4,0,0,5,AL FOLLAJE,1,HERBICIDAS,AGROQUIMICOS,HEAT,,Ag;Co;TS;Va,1
1,638,"KAISO 24% (Sobre x 0,5 Kgs)",0,0.5,Kgs.,43,NUFARM S.A.,0,0,0,102,LAMBDACIALOTRINA,2,0,0,6,PIRETROIDES,1,INSECTICIDAS,AGROQUIMICOS,KAISO,,Ag;Co;TS;Va,1
1,639,DICAMBA SQ (Bidon 5 lts),0,5,Lts.,80,SINTESIS QUIMICA S.A.I.C,0,0,0,54,DICAMBA,4,0,0,5,AL FOLLAJE,1,HERBICIDAS,AGROQUIMICOS,DICAMBA,,Ag;Co;TS;Va,1.57
1,640,ENDOSULFAN VENDAVAL 35 E (Bidon x 20 lt),0,20,Lts.,80,SINTESIS QUIMICA S.A.I.C,0,0,0,93,ENDOSULFAN,1,0,0,6,ORGANOCLORADOS,1,INSECTICIDAS,AGROQUIMICOS,ENDOSULFAN,,Ag;Co;TS;Va,1
1,641,ALFALFA WL 611 Pelleteada C/Cruiser 25K,0,25,Kgs.,14,AGVANCE S.A.,0,1,0,215,ALFALFA GRUPO 5-6-7,0,0,0,1,ALFALFAS,3,FORRAJERA,SEMILLAS,Alfalfa,,Sem;Fert;SB,1
1,642,ALFALFA WL 903 Pelleteada C/Cruiser 25K,0,25,Kgs.,14,AGVANCE S.A.,0,1,0,261,ALFALFA GRUPO 8-9-10,0,0,0,1,ALFALFAS,3,FORRAJERA,SEMILLAS,Alfalfa,,Sem;Fert;SB,1
1,643,ALFALFA WL 1058 Pelleteada C/Cruiser 25K,0,25,Kgs.,14,AGVANCE S.A.,0,1,0,261,ALFALFA GRUPO 8-9-10,0,0,0,1,ALFALFAS,3,FORRAJERA,SEMILLAS,Alfalfa,,Sem;Fert;SB,1
1,644,ALFALFA CANDOMBE Pelleteada C/Cruiser 25,0,25,Kgs.,14,AGVANCE S.A.,0,0,0,215,ALFALFA GRUPO 5-6-7,0,0,0,1,ALFALFAS,3,FORRAJERA,SEMILLAS,Alfalfa,,Sem;Fert;SB,1
0,645,ALFALFA AURORA Pelleteada (Bolsa x 25Kgs,0,25,Kgs.,60,CAVERZASI ORTIN Y CIA. S.R.L,0,1,0,215,ALFALFA GRUPO 5-6-7,0,0,0,1,ALFALFAS,3,FORRAJERA,SEMILLAS,Alfalfa,,Sem;Fert;SB,1
1,646,COADYUVANTE BAYER EXTRA (Bidon x 20 lts),0,20,Lts.,20,BAYER S.A.,0,1,0,157,ACEITE MINERAL,3,0,0,24,COADYUVANTE ACTIVADOR,7,COADYUVANTES,COADYUVANTES,COADYUVANTE,,Ag;Co;TS;Va,1
1,647,CIPERMETRINA NUFARM (Bidon x 20 lts),0,20,Lts.,43,NUFARM S.A.,0,0,0,99,CIPERMETRINA,2,0,0,6,PIRETROIDES,1,INSECTICIDAS,AGROQUIMICOS,CIPERMETRINA,,Ag;Co;TS;Va,1
1,648,"LIQUIDO 28-5,2 Bunge (80 Uan-20 Ats)",0,1,Tn.,61,BUNGE ARGENTINA S.A.,0,1,0,476,LIQUIDO MEZCLA,0,0,0,59,LIQUIDO,2,NITROGENADO,FERTILIZANTES,LIQUIDO,Granel,Sem;Fert;SB,1000
1,649,"LIQUIDO 30-2,6 Bunge (90 Uan-10 Ats)",0,1,Tn.,61,BUNGE ARGENTINA S.A.,0,1,0,476,LIQUIDO MEZCLA,0,0,0,59,LIQUIDO,2,NITROGENADO,FERTILIZANTES,LIQUIDO,Granel,Sem;Fert;SB,1000
1,650,LAMBDA VENDAVAL (Bidon 5 lts),0,5,Lts.,2,ATANOR S.A.C.,0,1,0,102,LAMBDACIALOTRINA,3,0,0,6,PIRETROIDES,1,INSECTICIDAS,AGROQUIMICOS,LAMBDA,,Ag;Co;TS;Va,1.12
1,651,SEIZER (Bidon 5 lts),0,5,Lts.,37,ADAMA ARGENTINA S.A.,0,1,0,106,BIFENTRIN,2,0,0,6,PIRETROIDES,1,INSECTICIDAS,AGROQUIMICOS,SEIZER,,Ag;Co;TS;Va,1
0,652,GLIFOSATO CAS (Bidon x 20 lts),0,20,Lts.,70,COMPANIAS VARIAS,0,0,0,65,GLIFOSATO,4,0,0,5,AL FOLLAJE,1,HERBICIDAS,AGROQUIMICOS,GLIFOSATO,,Ag;Co;TS;Va,1
1,653,METHOMEX 90 (Sobre x 0.100 KGS),0,2,Kgs.,37,ADAMA ARGENTINA S.A.,0,0,0,283,METOMIL,1,0,0,6,CARBAMATOS,1,INSECTICIDAS,AGROQUIMICOS,METHOMEX,,Ag;Co;TS;Va,1
1,654,CONNECT (Bidon 5 lts),0,5,Lts.,20,BAYER S.A.,0,0,0,284,BETACYFLUTRIN + IMIDACLOPRID,3,0,0,6,PIRETROIDES,1,INSECTICIDAS,AGROQUIMICOS,CONNECT,,Ag;Co;TS;Va,1
1,655,RYE GRASS BILL MAX (Bls. x 30 Kgs),0,30,Kgs.,29,GENTOS S.A.,0,1,0,246,RYE GRASS ANUAL,0,0,0,1,RYE GRASS,3,FORRAJERA,SEMILLAS,RYE GRASS,,Sem;Fert;SB,1
1,656,TREBOL BALANSA (Bls. x 25 Kgs),0,25,Kgs.,29,GENTOS S.A.,0,1,0,285,TREBOL ANUAL,0,0,0,1,TREBOL,3,FORRAJERA,SEMILLAS,TREBOL,,Sem;Fert;SB,1
1,657,HERBIFEN SUPER MAGAN (Bidon x 20 lts),0,20,Lts.,37,ADAMA ARGENTINA S.A.,0,0,0,40,"2,4 D LIQUIDO",3,0,0,5,AL FOLLAJE,1,HERBICIDAS,AGROQUIMICOS,HERBIFEN,,Ag;Co;TS;Va,1
1,658,SENCOREX 48 SC (Bidon x 10 lts),0,10,Lts.,20,BAYER S.A.,0,0,0,286,METRIBUZIN,3,0,0,5,AL SUELO,1,HERBICIDAS,AGROQUIMICOS,SENCOREX,,Ag;Co;TS;Va,1
1,659,SENCOREX 48 (Bidon 1 lt),0,1,Lts.,20,BAYER S.A.,0,0,0,286,METRIBUZIN,3,0,0,5,AL SUELO,1,HERBICIDAS,AGROQUIMICOS,SENCOREX,,Ag;Co;TS;Va,1
1,660,TREBOL BLANCO AQUILES (Bolsa x 25Kgs),0,25,Kgs.,29,GENTOS S.A.,0,1,0,287,TREBOL BLANCO,0,0,0,1,TREBOL,3,FORRAJERA,SEMILLAS,TREBOL,,Sem;Fert;SB,1
1,661,TREBOL BLANCO DIABOLO (Bolsa x 25Kgs),0,25,Kgs.,29,GENTOS S.A.,0,0,0,287,TREBOL BLANCO,0,0,0,1,TREBOL,3,FORRAJERA,SEMILLAS,TREBOL,,Sem;Fert;SB,1
1,662,FESTUCA FLECHA (Bolsa x 25Kgs),0,25,Kgs.,29,GENTOS S.A.,0,0,0,216,FESTUCA,0,0,0,1,FESTUCA,3,FORRAJERA,SEMILLAS,FESTUCA,,Sem;Fert;SB,1
1,663,FESTUCA ROYAL Q (Bolsa x 25Kgs),0,25,Kgs.,29,GENTOS S.A.,0,0,0,216,FESTUCA,0,0,0,1,FESTUCA,3,FORRAJERA,SEMILLAS,FESTUCA,,Sem;Fert;SB,1
1,664,FESTUCA MALMA PELLET. (Bolsa x 25Kgs),0,25,Kgs.,29,GENTOS S.A.,0,1,0,216,FESTUCA,0,0,0,1,FESTUCA,3,FORRAJERA,SEMILLAS,FESTUCA,,Sem;Fert;SB,1
0,665,PASTO OVILLO VISION (Bolsa x 20kgs),0,20,Kgs.,29,GENTOS S.A.,0,0,0,247,PASTO OVILLO,0,0,0,1,PASTO OVILLO,3,FORRAJERA,SEMILLAS,PASTO,,Sem;Fert;SB,1
1,666,CEBADILLA HALCON (Bolsa x 30kgs),0,30,Kgs.,29,GENTOS S.A.,0,1,0,242,CEBADILLA,0,0,0,1,CEBADILLAS,3,FORRAJERA,SEMILLAS,CEBADILLA,,Sem;Fert;SB,1
1,667,CEBADILLA TANGO (Bolsa x 30kgs),0,30,Kgs.,29,GENTOS S.A.,0,1,0,242,CEBADILLA,0,0,0,1,CEBADILLAS,3,FORRAJERA,SEMILLAS,CEBADILLA,,Sem;Fert;SB,1
0,668,ALFALFA ARAUCANA (Bolsa x 25Kgs),0,25,Kgs.,36,LOS PRADOS S.A.,0,0,0,261,ALFALFA GRUPO 8-9-10,0,0,0,1,ALFALFAS,3,FORRAJERA,SEMILLAS,Alfalfa,,Sem;Fert;SB,1
0,669,ALFALFA ACONCAGUA (Bolsa x 25Kgs),0,25,Kgs.,36,LOS PRADOS S.A.,0,0,0,215,ALFALFA GRUPO 5-6-7,0,0,0,1,ALFALFAS,3,FORRAJERA,SEMILLAS,Alfalfa,,Sem;Fert;SB,1
0,670,ALFALFA VICTORIA (Bolsa x 25Kgs),0,25,Kgs.,36,LOS PRADOS S.A.,0,1,0,215,ALFALFA GRUPO 5-6-7,0,0,0,1,ALFALFAS,3,FORRAJERA,SEMILLAS,Alfalfa,,Sem;Fert;SB,1
0,671,ALFALFA MONARCA Pelleteada (Bolsa x 25K),0,25,Kgs.,36,LOS PRADOS S.A.,0,1,0,261,ALFALFA GRUPO 8-9-10,0,0,0,1,ALFALFAS,3,FORRAJERA,SEMILLAS,Alfalfa,,Sem;Fert;SB,1
1,672,AGROPIRO ALARGADO Pelleteada Bolsa x 25,0,25,Kgs.,36,LOS PRADOS S.A.,0,0,0,241,AGROPIRO,0,0,0,1,AGROPIRO,3,FORRAJERA,SEMILLAS,Agropiro,,Sem;Fert;SB,1
0,673,PASTO OVILLO PORTO Pelleteada Bolsa 25K,0,25,Kgs.,36,LOS PRADOS S.A.,0,0,0,247,PASTO OVILLO,0,0,0,1,PASTO OVILLO,3,FORRAJERA,SEMILLAS,PASTO,,Sem;Fert;SB,1
1,674,CEBADILLA ORO (Bolsa x 30kgs),0,30,Kgs.,36,LOS PRADOS S.A.,0,1,0,242,CEBADILLA,0,0,0,1,CEBADILLAS,3,FORRAJERA,SEMILLAS,CEBADILLA,,Sem;Fert;SB,1
1,675,RYE GRASS TETRAP. DEVIS  (Bolsa x 25Kgs),0,25,Kgs.,36,LOS PRADOS S.A.,0,1,0,246,RYE GRASS ANUAL,0,0,0,1,RYE GRASS,3,FORRAJERA,SEMILLAS,RYE GRASS,,Sem;Fert;SB,1
1,676,TREBOL ROJO Q. QUELI Pelleteada (x 25 K),0,25,Kgs.,36,LOS PRADOS S.A.,0,1,0,291,TREBOL ROJO,0,0,0,1,TREBOL,3,FORRAJERA,SEMILLAS,TREBOL,,Sem;Fert;SB,1
1,677,TREBOL BLANCO Pelleteada (Bolsa x 25Kgs),0,25,Kgs.,36,LOS PRADOS S.A.,0,1,0,287,TREBOL BLANCO,0,0,0,1,TREBOL,3,FORRAJERA,SEMILLAS,TREBOL,,Sem;Fert;SB,1
