Year,Week,Product,UOM,Deposit,Quantity
2021,39,41,Lts.,4,200.0
2021,39,41,Lts.,10,680.0
2021,39,41,Lts.,11,40.0
2021,39,41,Lts.,14,320.0
2021,39,41,Lts.,15,4440.0
2021,39,41,Lts.,61,400.0
2021,39,41,Lts.,62,7300.0
2021,39,41,Lts.,63,7760.0
2021,39,41,Lts.,98,20.0
2021,39,42,Lts.,10,180.0
2021,39,42,Lts.,15,80.0
2021,39,42,Lts.,63,220.0
2021,39,431,Lts.,2,20.0
2021,39,431,Lts.,10,10.0
2021,39,431,Lts.,15,20.0
2021,39,431,Lts.,18,5.0
2021,39,431,Lts.,61,10.0
2021,39,431,Lts.,63,30.0
2021,39,44,Lts.,2,260.0
2021,39,44,Lts.,14,20.0
2021,39,44,Lts.,15,140.0
2021,39,44,Lts.,62,60.0
2021,39,44,Lts.,63,100.0
2021,39,442,Kgs.,63,5.55
2021,39,449,Kgs.,7,2.0
2021,39,449,Kgs.,10,4.0
2021,39,449,Kgs.,14,20.0
2021,39,449,Kgs.,61,52.0
2021,39,449,Kgs.,62,34.0
2021,39,449,Kgs.,63,63.0
2021,39,457,Tn.,2,0.25
2021,39,457,Tn.,15,0.7
2021,39,457,Tn.,63,0.25
2021,39,457,Tn.,70,4.1
2021,39,463,Tn.,7,40.2
2021,39,463,Tn.,14,1.3
2021,39,463,Tn.,62,8.0
2021,39,463,Tn.,63,0.5
2021,39,464,Tn.,70,3.0
2021,39,472,Tn.,61,28.0
2021,39,48,Lts.,3,360.0
2021,39,48,Lts.,61,980.0
2021,39,48,Lts.,62,800.0
2021,39,481,Tn.,14,0.3
2021,39,481,Tn.,63,2.275
2021,39,487,Lts.,10,40.0
2021,39,487,Lts.,61,30.0
2021,39,489,Lts.,63,100.0
2021,39,49,Lts.,61,20.0
2021,39,49,Lts.,62,15.0
2021,39,50,Lts.,61,20.0
2021,39,51,Lts.,61,120.0
2021,39,51,Lts.,63,480.0
2021,39,52,Lts.,1,5.0
2021,39,52,Lts.,3,20.0
2021,39,52,Lts.,9,100.0
2021,39,52,Lts.,10,15.0
2021,39,52,Lts.,18,20.0
2021,39,52,Lts.,61,50.0
2021,39,52,Lts.,62,65.0
2021,39,52,Lts.,63,5.0
2021,39,53,Kgs.,3,10.0
2021,39,53,Kgs.,15,18.0
2021,39,53,Kgs.,62,28.8
2021,39,53,Kgs.,63,12.0
2021,39,53,Kgs.,98,9.6
2021,39,54,Lts.,2,40.0
2021,39,54,Lts.,4,10.0
2021,39,54,Lts.,10,40.0
2021,39,54,Lts.,14,5.0
2021,39,54,Lts.,15,495.0
2021,39,54,Lts.,22,20.0
2021,39,54,Lts.,61,105.0
2021,39,54,Lts.,62,270.0
2021,39,54,Lts.,63,375.0
2021,39,56,Kgs.,1,50.0
2021,39,56,Kgs.,7,3.0
2021,39,56,Kgs.,15,1.0
2021,39,56,Kgs.,62,151.0
2021,39,56,Kgs.,63,1.0
2021,39,563,Bls.,15,55.0
2021,39,57,Kgs.,15,55.0
2021,39,57,Lts.,2,20.0
2021,39,57,Lts.,10,25.0
2021,39,57,Lts.,14,30.0
2021,39,57,Lts.,15,125.0
2021,39,57,Lts.,62,5.0
2021,39,57,Lts.,63,115.0
2021,39,60,Kgs.,3,26.0
2021,39,60,Kgs.,15,324.0
2021,39,60,Kgs.,63,25.0
2021,39,60,Lts.,15,115.0
2021,39,60,Lts.,61,45.0
2021,39,60,Lts.,62,19.0
2021,39,60,Lts.,63,95.0
2021,39,61,Lts.,2,250.0
2021,39,61,Lts.,63,280.0
2021,39,63,Lts.,2,20.0
2021,39,63,Lts.,9,600.0
2021,39,63,Lts.,10,20.0
2021,39,63,Lts.,15,110.0
2021,39,63,Lts.,61,30.0
2021,39,63,Lts.,62,100.0
2021,39,63,Lts.,63,70.0
2021,39,65,Kgs.,15,735.0
2021,39,65,Kgs.,62,510.0
2021,39,65,Kgs.,63,105.0
2021,39,65,Lts.,1,1080.0
2021,39,65,Lts.,2,120.0
2021,39,65,Lts.,3,1320.0
2021,39,65,Lts.,4,720.0
2021,39,65,Lts.,7,500.0
2021,39,65,Lts.,10,2320.0
2021,39,65,Lts.,11,800.0
2021,39,65,Lts.,14,820.0
2021,39,65,Lts.,15,4740.0
2021,39,65,Lts.,61,17920.0
2021,39,65,Lts.,62,16600.0
2021,39,65,Lts.,63,24540.0
2021,39,663,Bls.,4,69.0
2021,39,663,Bls.,61,35.0
2021,39,663,Bls.,63,45.0
2021,39,663,Bls.,70,133.0
2021,39,68,Lts.,3,5.0
2021,39,68,Lts.,10,5.0
2021,39,68,Lts.,14,5.0
2021,39,68,Lts.,15,90.0
2021,39,68,Lts.,61,35.0
2021,39,68,Lts.,62,65.0
2021,39,68,Lts.,63,190.0
2021,39,687,Bls.,11,86.0
2021,39,687,Bls.,70,11.0
2021,39,69,Kgs.,15,19.38
2021,39,693,Lts.,3,7.0
2021,39,693,Lts.,14,6.0
2021,39,693,Lts.,15,55.0
2021,39,693,Lts.,62,4.0
2021,39,693,Lts.,63,51.0
2021,39,696,Lts.,1,2.0
2021,39,696,Lts.,3,3.0
2021,39,696,Lts.,14,5.0
2021,39,696,Lts.,15,43.0
2021,39,696,Lts.,62,30.0
2021,39,696,Lts.,63,17.0
2021,39,70,Lts.,62,1400.0
2021,39,710,Lts.,3,15.0
2021,39,710,Lts.,14,4.0
2021,39,710,Lts.,15,8.0
2021,39,710,Lts.,62,28.0
2021,39,710,Lts.,63,19.0
2021,39,711,Kgs.,2,2.1
2021,39,711,Kgs.,62,1.5
2021,39,711,Kgs.,63,9.0
2021,39,719,Kgs.,1,2.58
2021,39,719,Kgs.,3,8.6
2021,39,719,Kgs.,7,3.44
2021,39,719,Kgs.,10,20.64
2021,39,719,Kgs.,15,3.44
2021,39,719,Kgs.,61,11.18
2021,39,719,Kgs.,62,42.14
2021,39,719,Kgs.,63,11.18
2021,39,73,Lts.,62,50.0
2021,39,73,Pack,61,40.0
2021,39,73,Pack,62,16.0
2021,39,735,Lts.,3,80.0
2021,39,735,Lts.,4,300.0
2021,39,735,Lts.,14,220.0
2021,39,735,Lts.,15,840.0
2021,39,735,Lts.,22,20.0
2021,39,735,Lts.,61,800.0
2021,39,735,Lts.,62,700.0
2021,39,735,Lts.,63,6460.0
2021,39,737,Bls.,61,25.0
2021,39,737,Bls.,70,13.0
2021,39,738,Bls.,3,116.0
2021,39,738,Bls.,10,40.0
2021,39,738,Bls.,61,7.0
2021,39,738,Bls.,63,118.0
2021,39,738,Bls.,70,124.0
2021,39,744,Bls.,61,11.0
2021,39,744,Bls.,70,3.0
2021,39,758,Bls.,4,345.0
2021,39,758,Bls.,10,4.0
2021,39,758,Bls.,15,149.0
2021,39,758,Bls.,63,18.0
2021,39,758,Bls.,70,232.0
2021,39,76,Lts.,10,160.0
2021,39,76,Lts.,62,160.0
2021,39,76,Lts.,63,120.0
2021,39,761,Bls.,3,27.0
2021,39,761,Bls.,15,60.0
2021,39,761,Bls.,61,183.0
2021,39,761,Bls.,63,260.0
2021,39,761,Bls.,70,332.0
2021,39,766,Tn.,15,2.0
2021,39,77,Lts.,3,420.0
2021,39,77,Lts.,14,40.0
2021,39,77,Lts.,61,8140.0
2021,39,77,Lts.,62,220.0
2021,39,77,Lts.,63,60.0
2021,39,774,Tn.,70,1.0
2021,39,779,Bls.,70,9.0
2021,39,78,Kgs.,10,1.0
2021,39,78,Kgs.,61,0.2
2021,39,78,Kgs.,62,4.8
2021,39,78,Kgs.,63,1.1
2021,39,783,Kgs.,3,21.0
2021,39,783,Kgs.,61,1.5
2021,39,783,Kgs.,63,3.0
2021,39,784,Pack,1,3.0
2021,39,784,Pack,14,11.0
2021,39,784,Pack,15,22.0
2021,39,784,Pack,61,35.0
2021,39,784,Pack,62,25.0
2021,39,788,Lts.,3,1.0
2021,39,79,Lts.,61,20.0
2021,39,794,Tn.,3,0.65
2021,39,794,Tn.,61,3.0
2021,39,795,Bls.,70,22.0
2021,39,796,Bls.,3,33.0
2021,39,796,Bls.,10,20.0
2021,39,796,Bls.,14,53.0
2021,39,796,Bls.,15,16.0
2021,39,796,Bls.,61,18.0
2021,39,796,Bls.,63,53.0
2021,39,796,Bls.,70,143.0
2021,39,797,Bls.,3,65.0
2021,39,797,Bls.,10,104.0
2021,39,797,Bls.,14,24.0
2021,39,797,Bls.,61,124.0
2021,39,797,Bls.,63,231.0
2021,39,797,Bls.,70,149.0
2021,39,80,Lts.,3,20.0
2021,39,80,Lts.,10,140.0
2021,39,80,Lts.,14,1520.0
2021,39,80,Lts.,15,720.0
2021,39,80,Lts.,22,40.0
2021,39,80,Lts.,61,120.0
2021,39,80,Lts.,62,840.0
2021,39,80,Lts.,63,1620.0
2021,39,808,Bls.,3,3.0
2021,39,808,Bls.,11,24.0
2021,39,808,Bls.,15,12.0
2021,39,808,Bls.,61,26.0
2021,39,808,Bls.,63,27.0
2021,39,808,Bls.,70,69.0
2021,39,809,Lts.,14,20.0
2021,39,811,Lts.,14,60.0
2021,39,814,Lts.,63,100.0
2021,39,818,Kgs.,15,90.0
2021,39,828,Unid.,62,1.0
2021,39,828,Unid.,63,2.0
2021,39,83,Lts.,1,10.0
2021,39,83,Lts.,2,10.0
2021,39,83,Lts.,3,20.0
2021,39,83,Lts.,10,40.0
2021,39,83,Lts.,11,25.0
2021,39,83,Lts.,14,65.0
2021,39,83,Lts.,15,130.0
2021,39,83,Lts.,61,105.0
2021,39,83,Lts.,62,170.0
2021,39,83,Lts.,63,80.0
2021,39,831,Bls.,3,7.0
2021,39,831,Bls.,10,27.0
2021,39,831,Bls.,15,105.0
2021,39,831,Bls.,61,10.0
2021,39,831,Bls.,63,96.0
2021,39,838,Bls.,4,190.0
2021,39,838,Bls.,11,57.0
2021,39,838,Bls.,70,55.0
2021,39,842,Bls.,61,3.0
2021,39,842,Bls.,63,6.0
2021,39,88,Lts.,3,460.0
2021,39,88,Lts.,10,920.0
2021,39,88,Lts.,14,170.0
2021,39,88,Lts.,15,1560.0
2021,39,88,Lts.,22,1300.0
2021,39,88,Lts.,61,1580.0
2021,39,88,Lts.,62,9940.0
2021,39,88,Lts.,63,4355.0
2021,39,89,Lts.,2,65.0
2021,39,89,Lts.,3,55.0
2021,39,89,Lts.,10,115.0
2021,39,89,Lts.,14,155.0
2021,39,89,Lts.,61,305.0
2021,39,89,Lts.,62,1345.0
2021,39,89,Lts.,63,2475.0
2021,39,91,Lts.,62,15.0
2021,39,92,Lts.,61,10.0
2021,39,95,Lts.,14,220.0
2021,39,95,Lts.,15,340.0
2021,39,95,Lts.,62,100.0
2021,39,95,Lts.,63,100.0
2021,40,102,Lts.,3,4.0
2021,40,102,Lts.,10,6.0
2021,40,102,Lts.,14,43.0
2021,40,102,Lts.,15,2.0
2021,40,102,Lts.,61,27.0
2021,40,102,Lts.,62,5.0
2021,40,102,Lts.,63,61.0
2021,40,103,Kgs.,14,1.2
2021,40,103,Kgs.,15,0.1
2021,40,103,Kgs.,62,3.5
2021,40,103,Kgs.,63,27.0
2021,40,104,Lts.,3,28.0
2021,40,104,Lts.,10,3.0
2021,40,104,Lts.,14,11.0
2021,40,104,Lts.,15,9.5
2021,40,104,Lts.,63,10.0
2021,40,106,Lts.,62,30.0
2021,40,111,Unid.,61,1.0
2021,40,136,Lts.,1,12.0
2021,40,142,Pack,61,9.0
2021,40,142,Pack,62,17.0
2021,40,158,Lts.,3,830.0
2021,40,158,Lts.,10,140.0
2021,40,158,Lts.,14,140.0
2021,40,158,Lts.,15,1680.0
2021,40,158,Lts.,61,130.0
2021,40,158,Lts.,62,700.0
2021,40,158,Lts.,63,795.0
2021,40,159,Lts.,2,7.0
2021,40,159,Lts.,3,6.0
2021,40,159,Lts.,10,6.0
2021,40,159,Lts.,11,655.0
2021,40,159,Lts.,14,19.0
2021,40,159,Lts.,15,66.0
2021,40,159,Lts.,61,15.0
2021,40,159,Lts.,62,24.0
2021,40,159,Lts.,63,105.0
2021,40,160,Lts.,2,20.0
2021,40,160,Lts.,10,40.0
2021,40,160,Lts.,14,10.0
2021,40,160,Lts.,15,230.0
2021,40,160,Lts.,61,590.0
2021,40,160,Lts.,62,390.0
2021,40,160,Lts.,63,30.0
2021,40,161,Pack,15,6.0
2021,40,161,Pack,62,3.0
2021,40,166,Lts.,3,6.0
2021,40,166,Lts.,15,223.0
2021,40,166,Lts.,61,8.0
2021,40,166,Lts.,62,85.0
2021,40,166,Lts.,63,122.0
2021,40,167,Kgs.,63,26.0
2021,40,167,Lts.,61,40.0
2021,40,167,Tn.,10,28.66
2021,40,168,Lts.,10,160.0
2021,40,168,Lts.,14,320.0
2021,40,168,Lts.,61,260.0
2021,40,168,Lts.,62,2320.0
2021,40,168,Lts.,63,1400.0
2021,40,217,Bls.,9,45.0
2021,40,217,Bls.,70,70.0
2021,40,217,Unid.,9,45.0
2021,40,217,Unid.,70,45.0
2021,40,259,Pack,3,15.0
2021,40,259,Pack,61,8.0
2021,40,259,Pack,63,37.0
2021,40,282,Kgs.,3,4.2
2021,40,282,Kgs.,62,4.55
2021,40,375,Lts.,10,5.0
2021,40,375,Lts.,15,15.0
2021,40,375,Lts.,62,7.0
2021,40,375,Lts.,63,47.0
2021,40,380,Kgs.,1,60.0
2021,40,380,Kgs.,2,30.0
2021,40,380,Kgs.,10,1035.0
2021,40,380,Kgs.,14,230.0
2021,40,380,Kgs.,15,1520.0
2021,40,380,Kgs.,61,1335.0
2021,40,380,Kgs.,62,3455.0
2021,40,380,Kgs.,63,885.0
2021,40,389,Lts.,2,135.0
2021,40,389,Lts.,3,455.0
2021,40,389,Lts.,10,70.0
2021,40,389,Lts.,14,45.0
2021,40,389,Lts.,15,930.0
2021,40,389,Lts.,61,640.0
2021,40,389,Lts.,62,1490.0
2021,40,389,Lts.,63,1925.0
2021,40,396,Kgs.,70,1286.4
2021,40,396,Lts.,62,2318.4
2021,40,396,Pack,3,20.0
2021,40,396,Pack,61,10.0
2021,40,396,Pack,63,145.0
2021,40,41,Lts.,2,140.0
2021,40,41,Lts.,3,400.0
2021,40,41,Lts.,10,180.0
2021,40,41,Lts.,14,940.0
2021,40,41,Lts.,15,4760.0
2021,40,41,Lts.,61,2360.0
2021,40,41,Lts.,62,4900.0
2021,40,41,Lts.,63,2120.0
2021,40,42,Lts.,10,100.0
2021,40,42,Lts.,63,440.0
2021,40,430,Pack,62,9.0
2021,40,430,Pack,63,20.0
2021,40,431,Lts.,10,20.0
2021,40,431,Lts.,62,20.0
2021,40,44,Lts.,3,900.0
2021,40,44,Lts.,61,120.0
2021,40,44,Lts.,62,200.0
2021,40,449,Kgs.,3,56.0
2021,40,449,Kgs.,10,40.0
2021,40,449,Kgs.,14,42.0
2021,40,449,Kgs.,15,10.0
2021,40,449,Kgs.,61,37.0
2021,40,449,Kgs.,62,184.0
2021,40,449,Kgs.,63,265.0
2021,40,457,Tn.,3,0.25
2021,40,457,Tn.,15,0.55
2021,40,457,Tn.,61,1.5
2021,40,457,Tn.,63,1.5
2021,40,461,Tn.,62,0.75
2021,40,463,Tn.,61,0.3
2021,40,463,Tn.,63,2.2
2021,40,48,Lts.,11,300.0
2021,40,48,Lts.,61,80.0
2021,40,481,Tn.,14,0.35
2021,40,481,Tn.,15,0.6
2021,40,481,Tn.,61,0.2
2021,40,481,Tn.,63,0.6
2021,40,487,Lts.,61,55.0
2021,40,487,Lts.,62,25.0
2021,40,51,Lts.,14,160.0
2021,40,51,Lts.,15,80.0
2021,40,51,Lts.,61,380.0
2021,40,51,Lts.,62,110.0
2021,40,51,Lts.,63,445.0
2021,40,52,Lts.,2,10.0
2021,40,52,Lts.,15,35.0
2021,40,52,Lts.,62,10.0
2021,40,52,Lts.,63,25.0
2021,40,53,Kgs.,10,3.6
2021,40,53,Kgs.,15,1.2
2021,40,53,Kgs.,62,27.6
2021,40,53,Kgs.,63,42.4
2021,40,53,Kgs.,98,50.0
2021,40,54,Lts.,2,30.0
2021,40,54,Lts.,11,30.0
2021,40,54,Lts.,15,340.0
2021,40,54,Lts.,61,185.0
2021,40,54,Lts.,62,1620.0
2021,40,54,Lts.,63,225.0
2021,40,558,Bls.,10,80.0
2021,40,558,Bls.,15,10.0
2021,40,558,Bls.,61,80.0
2021,40,558,Bls.,70,214.0
2021,40,56,Kgs.,2,8.0
2021,40,56,Kgs.,3,4.5
2021,40,56,Kgs.,15,11.5
2021,40,56,Kgs.,61,4.5
2021,40,56,Kgs.,62,15.5
2021,40,57,Kgs.,15,81.0
2021,40,57,Lts.,3,5.0
2021,40,57,Lts.,14,10.0
2021,40,57,Lts.,15,180.0
2021,40,57,Lts.,62,105.0
2021,40,57,Lts.,63,50.0
2021,40,60,Kgs.,15,217.0
2021,40,60,Lts.,3,30.0
2021,40,60,Lts.,4,5.0
2021,40,60,Lts.,9,100.0
2021,40,60,Lts.,15,205.0
2021,40,60,Lts.,61,15.0
2021,40,60,Lts.,62,115.0
2021,40,61,Lts.,62,490.0
2021,40,63,Lts.,3,10.0
2021,40,63,Lts.,15,65.0
2021,40,63,Lts.,61,10.0
2021,40,63,Lts.,62,110.0
2021,40,63,Lts.,63,235.0
2021,40,65,Kgs.,10,120.0
2021,40,65,Kgs.,15,360.0
2021,40,65,Kgs.,62,60.0
2021,40,65,Kgs.,63,860.0
2021,40,65,Lts.,2,60.0
2021,40,65,Lts.,3,1020.0
2021,40,65,Lts.,10,920.0
2021,40,65,Lts.,11,200.0
2021,40,65,Lts.,14,2660.0
2021,40,65,Lts.,15,10860.0
2021,40,65,Lts.,61,10880.0
2021,40,65,Lts.,62,17260.0
2021,40,65,Lts.,63,4680.0
2021,40,663,Bls.,61,92.0
2021,40,68,Lts.,10,70.0
2021,40,68,Lts.,14,5.0
2021,40,68,Lts.,15,220.0
2021,40,68,Lts.,61,10.0
2021,40,68,Lts.,62,95.0
2021,40,68,Lts.,63,70.0
2021,40,687,Bls.,61,60.0
2021,40,687,Bls.,63,60.0
2021,40,687,Bls.,70,210.0
2021,40,69,Kgs.,61,7.41
2021,40,69,Kgs.,63,1.14
2021,40,693,Lts.,3,5.0
2021,40,693,Lts.,14,37.0
2021,40,693,Lts.,15,47.0
2021,40,693,Lts.,62,34.0
2021,40,693,Lts.,63,5.0
2021,40,696,Lts.,10,4.0
2021,40,696,Lts.,14,19.0
2021,40,696,Lts.,15,28.0
2021,40,696,Lts.,62,30.0
2021,40,696,Lts.,63,16.0
2021,40,70,Lts.,15,20.0
2021,40,70,Lts.,62,195.0
2021,40,710,Lts.,14,34.0
2021,40,710,Lts.,15,5.0
2021,40,710,Lts.,62,20.0
2021,40,710,Lts.,63,5.0
2021,40,711,Kgs.,2,1.8
2021,40,711,Kgs.,62,19.8
2021,40,711,Lts.,61,25.0
2021,40,711,Lts.,62,115.0
2021,40,719,Kgs.,3,6.02
2021,40,719,Kgs.,15,2.58
2021,40,719,Kgs.,61,5.16
2021,40,719,Kgs.,62,7.74
2021,40,719,Kgs.,98,3.44
2021,40,73,Lts.,62,400.0
2021,40,73,Lts.,63,295.0
2021,40,73,Pack,1,2.0
2021,40,734,Lts.,63,20.0
2021,40,735,Lts.,1,60.0
2021,40,735,Lts.,2,740.0
2021,40,735,Lts.,3,360.0
2021,40,735,Lts.,10,300.0
2021,40,735,Lts.,14,200.0
2021,40,735,Lts.,15,1340.0
2021,40,735,Lts.,61,400.0
2021,40,735,Lts.,62,9160.0
2021,40,735,Lts.,63,460.0
2021,40,738,Bls.,10,56.0
2021,40,738,Bls.,15,22.0
2021,40,738,Bls.,61,36.0
2021,40,738,Bls.,63,25.0
2021,40,739,Kgs.,70,64987.0
2021,40,744,Bls.,61,2.0
2021,40,758,Bls.,3,8.0
2021,40,758,Bls.,10,50.0
2021,40,758,Bls.,15,14.0
2021,40,76,Lts.,61,20.0
2021,40,761,Bls.,3,12.0
2021,40,761,Bls.,10,14.0
2021,40,761,Bls.,61,96.0
2021,40,761,Bls.,63,52.0
2021,40,766,Tn.,1,0.5
2021,40,766,Tn.,70,5.5
2021,40,768,Tn.,70,2.0
2021,40,77,Lts.,3,420.0
2021,40,77,Lts.,14,300.0
2021,40,77,Lts.,61,180.0
2021,40,77,Lts.,62,100.0
2021,40,772,Tn.,3,0.325
2021,40,774,Tn.,70,4.0
2021,40,776,Lts.,62,30.0
2021,40,776,Lts.,63,1.0
2021,40,777,Tn.,15,0.5
2021,40,777,Tn.,18,0.675
2021,40,78,Kgs.,15,0.25
2021,40,78,Kgs.,63,0.5
2021,40,783,Kgs.,61,4.5
2021,40,784,Pack,3,6.0
2021,40,784,Pack,15,27.0
2021,40,784,Pack,61,33.0
2021,40,784,Pack,62,11.0
2021,40,784,Pack,63,20.0
2021,40,788,Lts.,3,1.0
2021,40,788,Lts.,62,2.0
2021,40,794,Tn.,3,1.5
2021,40,794,Tn.,10,3.75
2021,40,794,Tn.,61,3.75
2021,40,794,Tn.,70,5.0
2021,40,795,Bls.,61,70.0
2021,40,796,Bls.,15,12.0
2021,40,796,Bls.,61,7.0
2021,40,796,Bls.,63,56.0
2021,40,796,Bls.,70,15.0
2021,40,797,Bls.,4,101.0
2021,40,797,Bls.,10,36.0
2021,40,797,Bls.,61,17.0
2021,40,797,Bls.,63,267.0
2021,40,797,Bls.,70,120.0
2021,40,80,Lts.,3,560.0
2021,40,80,Lts.,10,540.0
2021,40,80,Lts.,15,1380.0
2021,40,80,Lts.,61,120.0
2021,40,80,Lts.,62,800.0
2021,40,80,Lts.,63,2420.0
2021,40,808,Bls.,3,5.0
2021,40,808,Bls.,10,1.0
2021,40,808,Bls.,61,37.0
2021,40,808,Bls.,63,4.0
2021,40,809,Lts.,63,20.0
2021,40,810,Lts.,15,60.0
2021,40,810,Lts.,63,20.0
2021,40,814,Lts.,61,25.0
2021,40,814,Lts.,62,240.0
2021,40,818,Kgs.,15,70.0
2021,40,818,Kgs.,62,3300.0
2021,40,820,Bls.,70,4.0
2021,40,825,Tn.,70,1.875
2021,40,828,Unid.,62,1.0
2021,40,83,Lts.,10,20.0
2021,40,83,Lts.,14,20.0
2021,40,83,Lts.,15,45.0
2021,40,83,Lts.,61,500.0
2021,40,83,Lts.,62,160.0
2021,40,83,Lts.,63,55.0
2021,40,831,Bls.,63,86.0
2021,40,835,Tn.,70,0.075
2021,40,838,Bls.,1,22.0
2021,40,838,Bls.,10,40.0
2021,40,838,Bls.,63,45.0
2021,40,842,Bls.,63,7.0
2021,40,842,Bls.,70,9.0
2021,40,85,Lts.,2,1.0
2021,40,85,Lts.,61,1.0
2021,40,88,Lts.,3,120.0
2021,40,88,Lts.,10,860.0
2021,40,88,Lts.,14,1060.0
2021,40,88,Lts.,15,625.0
2021,40,88,Lts.,61,1000.0
2021,40,88,Lts.,62,2630.0
2021,40,88,Lts.,63,1600.0
2021,40,89,Lts.,2,235.0
2021,40,89,Lts.,3,755.0
2021,40,89,Lts.,10,255.0
2021,40,89,Lts.,14,260.0
2021,40,89,Lts.,15,370.0
2021,40,89,Lts.,61,675.0
2021,40,89,Lts.,62,1195.0
2021,40,89,Lts.,63,460.0
2021,40,95,Lts.,2,40.0
2021,40,95,Lts.,14,40.0
2021,40,95,Lts.,62,20.0
2021,41,102,Lts.,1,13.0
2021,41,102,Lts.,3,4.0
2021,41,102,Lts.,10,43.0
2021,41,102,Lts.,14,68.0
2021,41,102,Lts.,61,36.0
2021,41,102,Lts.,62,4.0
2021,41,102,Lts.,63,20.0
2021,41,103,Kgs.,14,1.5999999999999999
2021,41,103,Kgs.,63,0.1
2021,41,104,Lts.,3,8.5
2021,41,104,Lts.,4,3.0
2021,41,104,Lts.,10,26.0
2021,41,104,Lts.,14,3.0
2021,41,104,Lts.,61,1.5
2021,41,104,Lts.,62,73.0
2021,41,104,Lts.,63,1.0
2021,41,106,Lts.,3,2.0
2021,41,136,Lts.,2,6.0
2021,41,142,Pack,2,3.0
2021,41,142,Pack,15,18.0
2021,41,142,Pack,62,10.0
2021,41,142,Pack,63,5.0
2021,41,157,Lts.,15,80.0
2021,41,158,Lts.,1,20.0
2021,41,158,Lts.,3,540.0
2021,41,158,Lts.,4,100.0
2021,41,158,Lts.,9,40.0
2021,41,158,Lts.,14,100.0
2021,41,158,Lts.,15,520.0
2021,41,158,Lts.,61,120.0
2021,41,158,Lts.,62,4240.0
2021,41,158,Lts.,63,600.0
2021,41,159,Lts.,3,32.0
2021,41,159,Lts.,4,3.0
2021,41,159,Lts.,10,16.0
2021,41,159,Lts.,14,18.0
2021,41,159,Lts.,15,11.0
2021,41,159,Lts.,61,2.0
2021,41,159,Lts.,62,20.0
2021,41,159,Lts.,63,78.0
2021,41,160,Lts.,2,390.0
2021,41,160,Lts.,3,40.0
2021,41,160,Lts.,10,110.0
2021,41,160,Lts.,14,90.0
2021,41,160,Lts.,15,220.0
2021,41,160,Lts.,61,550.0
2021,41,160,Lts.,62,840.0
2021,41,160,Lts.,63,260.0
2021,41,161,Pack,15,7.0
2021,41,161,Pack,62,24.0
2021,41,165,Lts.,61,20.0
2021,41,166,Lts.,3,35.0
2021,41,166,Lts.,7,5.0
2021,41,166,Lts.,10,20.0
2021,41,166,Lts.,15,29.0
2021,41,166,Lts.,61,3.0
2021,41,166,Lts.,62,78.0
2021,41,166,Lts.,63,100.0
2021,41,167,Kgs.,63,42.0
2021,41,167,Lts.,61,131.0
2021,41,167,Tn.,4,28.94
2021,41,168,Lts.,3,220.0
2021,41,168,Lts.,10,20.0
2021,41,168,Lts.,14,100.0
2021,41,168,Lts.,15,60.0
2021,41,168,Lts.,61,500.0
2021,41,168,Lts.,62,2000.0
2021,41,168,Lts.,63,200.0
2021,41,217,Bls.,14,72.0
2021,41,217,Unid.,61,30.0
2021,41,257,Bls.,14,45.0
2021,41,257,Bls.,63,40.0
2021,41,257,Bls.,70,60.0
2021,41,259,Pack,62,41.0
2021,41,259,Pack,63,49.0
2021,41,375,Lts.,4,6.0
2021,41,375,Lts.,15,11.0
2021,41,375,Lts.,62,8.0
2021,41,377,Lts.,63,200.0
2021,41,380,Kgs.,2,300.0
2021,41,380,Kgs.,3,80.0
2021,41,380,Kgs.,10,380.0
2021,41,380,Kgs.,14,510.0
2021,41,380,Kgs.,15,710.0
2021,41,380,Kgs.,61,1705.0
2021,41,380,Kgs.,62,3465.0
2021,41,380,Kgs.,63,970.0
2021,41,389,Lts.,2,150.0
2021,41,389,Lts.,3,345.0
2021,41,389,Lts.,9,500.0
2021,41,389,Lts.,10,410.0
2021,41,389,Lts.,14,300.0
2021,41,389,Lts.,15,330.0
2021,41,389,Lts.,18,45.0
2021,41,389,Lts.,61,575.0
2021,41,389,Lts.,62,2260.0
2021,41,389,Lts.,63,1450.0
2021,41,394,Pack,3,2.0
2021,41,396,Kgs.,1,48.0
2021,41,396,Kgs.,15,89.6
2021,41,396,Kgs.,70,48.0
2021,41,396,Pack,3,12.0
2021,41,396,Pack,15,25.0
2021,41,396,Pack,62,70.0
2021,41,396,Pack,63,70.0
2021,41,396,Unid.,63,47.0
2021,41,408,Unid.,62,3.0
2021,41,41,Lts.,1,60.0
2021,41,41,Lts.,2,440.0
2021,41,41,Lts.,4,860.0
2021,41,41,Lts.,10,260.0
2021,41,41,Lts.,14,160.0
2021,41,41,Lts.,15,2860.0
2021,41,41,Lts.,61,360.0
2021,41,41,Lts.,62,7340.0
2021,41,41,Lts.,63,2160.0
2021,41,42,Lts.,3,20.0
2021,41,42,Lts.,10,100.0
2021,41,42,Lts.,15,40.0
2021,41,42,Lts.,62,380.0
2021,41,430,Pack,15,2.0
2021,41,430,Pack,61,19.0
2021,41,431,Lts.,61,20.0
2021,41,431,Lts.,63,20.0
2021,41,44,Lts.,61,1080.0
2021,41,44,Lts.,62,620.0
2021,41,442,Kgs.,61,3.0
2021,41,449,Kgs.,2,51.5
